Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:44:43 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:45:09 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:45:37 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:48:12 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:48:38 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:50:15 2024]======================
Epoch: 1 | Epoch Time: 0m 55s
Train Loss: 0.991374582977295 | Train Acc: 65.21199798583984%
Test Loss: 1.0579905263900757 | Test Acc: 63.11000061035156%
Epoch: 87 | Epoch Time: 1m 0s
Train Loss: 0.9867058000183105 | Train Acc: 65.44599914550781%
Test Loss: 1.0545042861938476 | Test Acc: 63.220001220703125%
Epoch: 88 | Epoch Time: 1m 1s
Train Loss: 0.981536067199707 | Train Acc: 65.59600067138672%
Test Loss: 1.051268006515503 | Test Acc: 63.340003967285156%
Epoch: 89 | Epoch Time: 1m 0s
Train Loss: 0.9767664125061035 | Train Acc: 65.7459945678711%
Test Loss: 1.0485345205307006 | Test Acc: 63.480003356933594%
Epoch: 90 | Epoch Time: 1m 1s
Train Loss: 0.9721832351684571 | Train Acc: 65.93599700927734%
Test Loss: 1.0457072185516358 | Test Acc: 63.61000061035156%
Epoch: 91 | Epoch Time: 1m 2s
Train Loss: 0.9670175408935547 | Train Acc: 66.1259994506836%
Test Loss: 1.0418225479125978 | Test Acc: 63.730003356933594%
Epoch: 92 | Epoch Time: 1m 4s
Train Loss: 0.9620000239562988 | Train Acc: 66.36599731445312%
Test Loss: 1.0386882545471192 | Test Acc: 63.81999969482422%
Epoch: 93 | Epoch Time: 1m 7s
Train Loss: 0.9575282341003418 | Train Acc: 66.59400177001953%
Test Loss: 1.0358350358963013 | Test Acc: 63.900001525878906%
Epoch: 94 | Epoch Time: 1m 3s
Train Loss: 0.9525609521484375 | Train Acc: 66.73799896240234%
Test Loss: 1.0327890514373779 | Test Acc: 64.09000396728516%
Epoch: 95 | Epoch Time: 1m 2s
Train Loss: 0.9482198025512696 | Train Acc: 66.84600067138672%
Test Loss: 1.0304783895492553 | Test Acc: 64.12000274658203%
Epoch: 96 | Epoch Time: 1m 2s
Train Loss: 0.9451420375061035 | Train Acc: 66.94599914550781%
Test Loss: 1.0288720113754273 | Test Acc: 64.1300048828125%
Epoch: 97 | Epoch Time: 1m 3s
Train Loss: 0.9400596073913574 | Train Acc: 67.20600128173828%
Test Loss: 1.0258949188232422 | Test Acc: 64.3499984741211%
Epoch: 98 | Epoch Time: 1m 0s
Train Loss: 0.9368012315368652 | Train Acc: 67.26599884033203%
Test Loss: 1.024497841835022 | Test Acc: 64.4000015258789%
Epoch: 99 | Epoch Time: 1m 5s
Train Loss: 0.9319102877807617 | Train Acc: 67.4280014038086%
Test Loss: 1.0218943468093873 | Test Acc: 64.52000427246094%
Epoch: 100 | Epoch Time: 1m 3s
Train Loss: 0.9271675833129883 | Train Acc: 67.63999938964844%
Test Loss: 1.0187443439483643 | Test Acc: 64.70000457763672%
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1, 'batch_size': 128, 'client_lr': 0.1, 'server_lr': 0.25, 'server_rate': 2000, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 1}
======================Start Train Model [Fri May  3 19:57:49 2024]======================
Epoch: 1 | Epoch Time: 0m 49s
Train Loss: 2.2978789276123046 | Train Acc: 10.000000149011612%
Test Loss: 2.297815191268921 | Test Acc: 10.000000149011612%
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 128, 'client_lr': 0.1, 'server_lr': 0.25, 'server_rate': 2000, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 1}
======================Start Train Model [Fri May  3 19:59:25 2024]======================
Epoch: 1 | Epoch Time: 1m 41s
Train Loss: 2.282917532043457 | Train Acc: 18.026000261306763%
Test Loss: 2.282669274520874 | Test Acc: 18.549999594688416%
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 100, 'batch_size': 128, 'client_lr': 0.25, 'server_lr': 0.25, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 1}
======================Start Train Model [Fri May  3 20:04:42 2024]======================
Epoch: 1 | Epoch Time: 0m 49s
Train Loss: 2.280049108276367 | Train Acc: 18.427999317646027%
Test Loss: 2.2798476585388183 | Test Acc: 18.330000340938568%
Epoch: 2 | Epoch Time: 0m 52s
Train Loss: 2.2263340121459962 | Train Acc: 27.3360013961792%
Test Loss: 2.2257402267456055 | Test Acc: 28.24999988079071%
Epoch: 3 | Epoch Time: 0m 50s
Train Loss: 2.1519095498657226 | Train Acc: 30.94800114631653%
Test Loss: 2.1505772525787354 | Test Acc: 31.560000777244568%
Epoch: 4 | Epoch Time: 0m 51s
Train Loss: 2.0679155859375 | Train Acc: 33.11600089073181%
Test Loss: 2.0658341148376467 | Test Acc: 33.719998598098755%
Epoch: 5 | Epoch Time: 0m 49s
Train Loss: 1.9872056225585937 | Train Acc: 35.01800000667572%
Test Loss: 1.9844494981765748 | Test Acc: 35.58000028133392%
Epoch: 6 | Epoch Time: 0m 49s
Train Loss: 1.9126666049194336 | Train Acc: 36.594000458717346%
Test Loss: 1.909276171875 | Test Acc: 37.18000054359436%
Epoch: 7 | Epoch Time: 0m 48s
Train Loss: 1.8475283303833008 | Train Acc: 37.76000142097473%
Test Loss: 1.8437109935760498 | Test Acc: 38.08000087738037%
Epoch: 8 | Epoch Time: 0m 50s
Train Loss: 1.7862018405151368 | Train Acc: 39.08799886703491%
Test Loss: 1.781949829673767 | Test Acc: 39.08999860286713%
Epoch: 9 | Epoch Time: 0m 47s
Train Loss: 1.7356667633056642 | Train Acc: 40.101999044418335%
Test Loss: 1.7314596200942993 | Test Acc: 40.220001339912415%
Epoch: 10 | Epoch Time: 0m 49s
Train Loss: 1.68945713470459 | Train Acc: 41.144001483917236%
Test Loss: 1.6856795640945434 | Test Acc: 41.06999933719635%
Epoch: 11 | Epoch Time: 0m 47s
Train Loss: 1.6493276245117188 | Train Acc: 42.184001207351685%
Test Loss: 1.6462201725006103 | Test Acc: 42.419999837875366%
Epoch: 12 | Epoch Time: 0m 49s
Train Loss: 1.6147478533935546 | Train Acc: 43.18999946117401%
Test Loss: 1.6126806255340576 | Test Acc: 43.29000115394592%
Epoch: 13 | Epoch Time: 0m 47s
Train Loss: 1.581450881652832 | Train Acc: 44.08800005912781%
Test Loss: 1.5801209308624267 | Test Acc: 44.429999589920044%
Epoch: 14 | Epoch Time: 0m 48s
Train Loss: 1.5485412631225586 | Train Acc: 45.35199999809265%
Test Loss: 1.5481336959838867 | Test Acc: 45.64000070095062%
Epoch: 15 | Epoch Time: 0m 48s
Train Loss: 1.5165926820373534 | Train Acc: 46.43799960613251%
Test Loss: 1.5171592494964599 | Test Acc: 46.81999981403351%
Epoch: 16 | Epoch Time: 0m 49s
Train Loss: 1.4862125910949706 | Train Acc: 47.360000014305115%
Test Loss: 1.4876264980316163 | Test Acc: 47.769999504089355%
Epoch: 17 | Epoch Time: 0m 49s
Train Loss: 1.4593068482971192 | Train Acc: 48.151999711990356%
Test Loss: 1.4622381761550904 | Test Acc: 48.3599990606308%
Epoch: 18 | Epoch Time: 0m 48s
Train Loss: 1.4363081394958497 | Train Acc: 49.1239994764328%
Test Loss: 1.440490766143799 | Test Acc: 49.34999942779541%
Epoch: 19 | Epoch Time: 0m 47s
Train Loss: 1.4102511772155761 | Train Acc: 49.974000453948975%
Test Loss: 1.4152610527038574 | Test Acc: 50.15000104904175%
Epoch: 20 | Epoch Time: 0m 50s
Train Loss: 1.386425063934326 | Train Acc: 50.783997774124146%
Test Loss: 1.3927574991226197 | Test Acc: 51.05999708175659%
Epoch: 21 | Epoch Time: 0m 48s
Train Loss: 1.3662868278503417 | Train Acc: 51.60199999809265%
Test Loss: 1.3737297470092773 | Test Acc: 51.85999870300293%
Epoch: 22 | Epoch Time: 0m 48s
Train Loss: 1.3473736106872558 | Train Acc: 52.30000019073486%
Test Loss: 1.3560451765060424 | Test Acc: 52.60000228881836%
Epoch: 23 | Epoch Time: 0m 47s
Train Loss: 1.3271515522766113 | Train Acc: 53.04200053215027%
Test Loss: 1.3375539962768555 | Test Acc: 53.359997272491455%
Epoch: 24 | Epoch Time: 0m 49s
Train Loss: 1.308432268371582 | Train Acc: 53.69799733161926%
Test Loss: 1.3200382375717163 | Test Acc: 53.68000268936157%
Epoch: 25 | Epoch Time: 0m 48s
Train Loss: 1.2916394468688965 | Train Acc: 54.294002056121826%
Test Loss: 1.3046966464996337 | Test Acc: 54.37999963760376%
Epoch: 26 | Epoch Time: 0m 48s
Train Loss: 1.274845936126709 | Train Acc: 54.83199954032898%
Test Loss: 1.2898028547286988 | Test Acc: 54.82000112533569%
Epoch: 27 | Epoch Time: 0m 47s
Train Loss: 1.2602242700195312 | Train Acc: 55.35399913787842%
Test Loss: 1.2767740779876708 | Test Acc: 55.299997329711914%
Epoch: 28 | Epoch Time: 0m 49s
Train Loss: 1.242181861114502 | Train Acc: 55.956000089645386%
Test Loss: 1.2601959753036498 | Test Acc: 55.83000183105469%
Epoch: 29 | Epoch Time: 0m 48s
Train Loss: 1.227638014831543 | Train Acc: 56.418001651763916%
Test Loss: 1.247391841506958 | Test Acc: 56.31999969482422%
Epoch: 30 | Epoch Time: 0m 48s
Train Loss: 1.2106794549560547 | Train Acc: 57.1179986000061%
Test Loss: 1.23209775390625 | Test Acc: 56.620001792907715%
Epoch: 31 | Epoch Time: 0m 48s
Train Loss: 1.200320018005371 | Train Acc: 57.495999336242676%
Test Loss: 1.223864445877075 | Test Acc: 57.05000162124634%
Epoch: 32 | Epoch Time: 0m 49s
Train Loss: 1.1874421464538574 | Train Acc: 57.88400173187256%
Test Loss: 1.2133444932937623 | Test Acc: 57.349997758865356%
Epoch: 33 | Epoch Time: 0m 48s
Train Loss: 1.173127791748047 | Train Acc: 58.42999815940857%
Test Loss: 1.2015974157333373 | Test Acc: 57.73000121116638%
Epoch: 34 | Epoch Time: 0m 48s
Train Loss: 1.1597439573669435 | Train Acc: 58.92400145530701%
Test Loss: 1.190363578414917 | Test Acc: 58.27000141143799%
Epoch: 35 | Epoch Time: 0m 47s
Train Loss: 1.1456346098327637 | Train Acc: 59.446001052856445%
Test Loss: 1.1783573314666749 | Test Acc: 58.67000222206116%
Epoch: 36 | Epoch Time: 0m 48s
Train Loss: 1.1335864088439942 | Train Acc: 59.925997257232666%
Test Loss: 1.1686255847930909 | Test Acc: 59.049999713897705%
Epoch: 37 | Epoch Time: 0m 49s
Train Loss: 1.1255939149475098 | Train Acc: 60.17199754714966%
Test Loss: 1.1635338766098022 | Test Acc: 59.130001068115234%
Epoch: 38 | Epoch Time: 0m 48s
Train Loss: 1.114207347869873 | Train Acc: 60.534000396728516%
Test Loss: 1.1547208379745484 | Test Acc: 59.65999960899353%
Epoch: 39 | Epoch Time: 0m 48s
Train Loss: 1.1025294541931152 | Train Acc: 60.89800000190735%
Test Loss: 1.1456464920043945 | Test Acc: 59.960001707077026%
Epoch: 40 | Epoch Time: 0m 48s
Train Loss: 1.0927007679748535 | Train Acc: 61.38399839401245%
Test Loss: 1.1386709190368651 | Test Acc: 60.14999747276306%
Epoch: 41 | Epoch Time: 0m 52s
Train Loss: 1.0819292445373536 | Train Acc: 61.73999905586243%
Test Loss: 1.1304982028961181 | Test Acc: 60.49000024795532%
Epoch: 42 | Epoch Time: 0m 53s
Train Loss: 1.0695072274780273 | Train Acc: 62.25799918174744%
Test Loss: 1.1206466289520263 | Test Acc: 60.96000075340271%
Epoch: 43 | Epoch Time: 0m 48s
Train Loss: 1.0581818870544433 | Train Acc: 62.68799901008606%
Test Loss: 1.1127072605133057 | Test Acc: 61.40999794006348%
Epoch: 44 | Epoch Time: 0m 49s
Train Loss: 1.0488930841064452 | Train Acc: 62.992000579833984%
Test Loss: 1.1065597415924073 | Test Acc: 61.500000953674316%
Epoch: 45 | Epoch Time: 0m 48s
Train Loss: 1.0373376751708985 | Train Acc: 63.44199776649475%
Test Loss: 1.09878676071167 | Test Acc: 61.59999966621399%
Epoch: 46 | Epoch Time: 0m 50s
Train Loss: 1.0317336926269531 | Train Acc: 63.61200213432312%
Test Loss: 1.0957758073806763 | Test Acc: 61.650002002716064%
Epoch: 47 | Epoch Time: 0m 47s
Train Loss: 1.0199081567382813 | Train Acc: 64.02400135993958%
Test Loss: 1.08776226978302 | Test Acc: 61.93000078201294%
Epoch: 48 | Epoch Time: 0m 49s
Train Loss: 1.008601838531494 | Train Acc: 64.47200179100037%
Test Loss: 1.0796993970870972 | Test Acc: 62.33999729156494%
Epoch: 49 | Epoch Time: 0m 48s
Train Loss: 0.9992709223937988 | Train Acc: 64.74199891090393%
Test Loss: 1.074217015838623 | Test Acc: 62.529999017715454%
Epoch: 50 | Epoch Time: 0m 48s
Train Loss: 0.991322543182373 | Train Acc: 64.99999761581421%
Test Loss: 1.0703427690505982 | Test Acc: 62.80999779701233%
Epoch: 51 | Epoch Time: 0m 48s
Train Loss: 0.9819302436828613 | Train Acc: 65.39000272750854%
Test Loss: 1.0648767246246338 | Test Acc: 63.099998235702515%
Epoch: 52 | Epoch Time: 0m 47s
Train Loss: 0.9742064947509765 | Train Acc: 65.69399833679199%
Test Loss: 1.0608393140792847 | Test Acc: 63.2099986076355%
Epoch: 53 | Epoch Time: 0m 47s
Train Loss: 0.966873722076416 | Train Acc: 66.01600050926208%
Test Loss: 1.0569686519622803 | Test Acc: 63.22000026702881%
Epoch: 54 | Epoch Time: 0m 46s
Train Loss: 0.9562671046447754 | Train Acc: 66.48200154304504%
Test Loss: 1.0507876735687256 | Test Acc: 63.690000772476196%
Epoch: 55 | Epoch Time: 0m 46s
Train Loss: 0.9493235510253907 | Train Acc: 66.72199964523315%
Test Loss: 1.0482832796096802 | Test Acc: 63.60999941825867%
Epoch: 56 | Epoch Time: 0m 46s
Train Loss: 0.9423317370605468 | Train Acc: 67.05399751663208%
Test Loss: 1.0450147048950196 | Test Acc: 63.91000151634216%
Epoch: 57 | Epoch Time: 0m 46s
Train Loss: 0.9347411972045898 | Train Acc: 67.31799840927124%
Test Loss: 1.0418830852508545 | Test Acc: 63.919997215270996%
Epoch: 58 | Epoch Time: 0m 46s
Train Loss: 0.9264604849243164 | Train Acc: 67.69400238990784%
Test Loss: 1.0383015296936036 | Test Acc: 63.96999955177307%
Epoch: 59 | Epoch Time: 0m 46s
Train Loss: 0.9181202415466309 | Train Acc: 68.0679976940155%
Test Loss: 1.0338165786743163 | Test Acc: 64.19000029563904%
Epoch: 60 | Epoch Time: 0m 46s
Train Loss: 0.9109888821411133 | Train Acc: 68.37199926376343%
Test Loss: 1.03110743598938 | Test Acc: 64.3999993801117%
Epoch: 61 | Epoch Time: 0m 47s
Train Loss: 0.9048742195129394 | Train Acc: 68.58000159263611%
Test Loss: 1.0301688364028931 | Test Acc: 64.52000141143799%
Epoch: 62 | Epoch Time: 0m 46s
Train Loss: 0.8963535557556153 | Train Acc: 69.04000043869019%
Test Loss: 1.025939995765686 | Test Acc: 64.7599995136261%
Epoch: 63 | Epoch Time: 0m 50s
Train Loss: 0.8905848348999024 | Train Acc: 69.18200254440308%
Test Loss: 1.024381469154358 | Test Acc: 64.84000086784363%
Epoch: 64 | Epoch Time: 0m 49s
Train Loss: 0.8820248197937012 | Train Acc: 69.4379985332489%
Test Loss: 1.0215853543281554 | Test Acc: 64.88999724388123%
Epoch: 65 | Epoch Time: 0m 49s
Train Loss: 0.8765769123840332 | Train Acc: 69.60399746894836%
Test Loss: 1.0214988710403443 | Test Acc: 64.92999792098999%
Epoch: 66 | Epoch Time: 0m 48s
Train Loss: 0.8683779556274414 | Train Acc: 69.93799805641174%
Test Loss: 1.018338011264801 | Test Acc: 65.04999995231628%
Epoch: 67 | Epoch Time: 0m 49s
Train Loss: 0.860796007232666 | Train Acc: 70.12199759483337%
Test Loss: 1.0163212531089783 | Test Acc: 65.2400016784668%
Epoch: 68 | Epoch Time: 0m 48s
Train Loss: 0.8527944715881348 | Train Acc: 70.35800218582153%
Test Loss: 1.0139194681167603 | Test Acc: 65.52000045776367%
Epoch: 69 | Epoch Time: 0m 50s
Train Loss: 0.8461742469787598 | Train Acc: 70.60400247573853%
Test Loss: 1.0130733253479003 | Test Acc: 65.59000015258789%
Epoch: 70 | Epoch Time: 0m 48s
Train Loss: 0.8402734400939942 | Train Acc: 70.80600261688232%
Test Loss: 1.0116244327545165 | Test Acc: 65.63000082969666%
Epoch: 71 | Epoch Time: 0m 49s
Train Loss: 0.8346346560668946 | Train Acc: 70.88199853897095%
Test Loss: 1.0110516132354737 | Test Acc: 65.67000150680542%
Epoch: 72 | Epoch Time: 0m 48s
Train Loss: 0.8285677169799804 | Train Acc: 71.10999822616577%
Test Loss: 1.0111904894828796 | Test Acc: 65.59000015258789%
Epoch: 73 | Epoch Time: 0m 49s
Train Loss: 0.8208680627441406 | Train Acc: 71.36200070381165%
Test Loss: 1.0093805301666259 | Test Acc: 65.60999751091003%
Epoch: 74 | Epoch Time: 0m 48s
Train Loss: 0.813632110900879 | Train Acc: 71.61800265312195%
Test Loss: 1.0083106952667236 | Test Acc: 65.85000157356262%
Epoch: 75 | Epoch Time: 0m 48s
Train Loss: 0.8080081723022461 | Train Acc: 71.82199954986572%
Test Loss: 1.0093276439666747 | Test Acc: 65.78999757766724%
Epoch: 76 | Epoch Time: 0m 48s
Train Loss: 0.8031591297912598 | Train Acc: 71.92400097846985%
Test Loss: 1.0108363584518432 | Test Acc: 65.93000292778015%
Epoch: 77 | Epoch Time: 0m 48s
Train Loss: 0.7976878785705567 | Train Acc: 72.13799953460693%
Test Loss: 1.012329142189026 | Test Acc: 66.0099983215332%
Epoch: 78 | Epoch Time: 0m 48s
Train Loss: 0.7911219749450683 | Train Acc: 72.43199944496155%
Test Loss: 1.0130998908042907 | Test Acc: 66.20000004768372%
Epoch: 79 | Epoch Time: 0m 48s
Train Loss: 0.7856112257385254 | Train Acc: 72.65200018882751%
Test Loss: 1.0138240242004395 | Test Acc: 66.21000170707703%
Epoch: 80 | Epoch Time: 0m 48s
Train Loss: 0.7798979232788086 | Train Acc: 72.89199829101562%
Test Loss: 1.0155775439262391 | Test Acc: 66.28999710083008%
Epoch: 81 | Epoch Time: 0m 48s
Train Loss: 0.7744923606872559 | Train Acc: 73.07999730110168%
Test Loss: 1.0168727215766906 | Test Acc: 66.28000140190125%
Epoch: 82 | Epoch Time: 0m 49s
Train Loss: 0.7739284782409668 | Train Acc: 73.089998960495%
Test Loss: 1.015514984035492 | Test Acc: 66.29999876022339%
Epoch: 83 | Epoch Time: 0m 52s
Train Loss: 0.7672094833374024 | Train Acc: 73.3780026435852%
Test Loss: 1.017703880405426 | Test Acc: 66.36000275611877%
Epoch: 84 | Epoch Time: 0m 50s
Train Loss: 0.7645972703552246 | Train Acc: 73.40800166130066%
Test Loss: 1.020159505558014 | Test Acc: 66.21000170707703%
Epoch: 85 | Epoch Time: 0m 50s
Train Loss: 0.7579753770446778 | Train Acc: 73.73800277709961%
Test Loss: 1.021336485671997 | Test Acc: 66.430002450943%
Epoch: 86 | Epoch Time: 0m 52s
Train Loss: 0.7524353421020508 | Train Acc: 73.92799854278564%
Test Loss: 1.0222452496528625 | Test Acc: 66.50000214576721%
Epoch: 87 | Epoch Time: 0m 51s
Train Loss: 0.7463248424530029 | Train Acc: 74.15800094604492%
Test Loss: 1.0238033451080322 | Test Acc: 66.54000282287598%
Epoch: 88 | Epoch Time: 0m 51s
Train Loss: 0.7407333644866944 | Train Acc: 74.38200116157532%
Test Loss: 1.0267487785339355 | Test Acc: 66.6700005531311%
Epoch: 89 | Epoch Time: 0m 50s
Train Loss: 0.7355352488708496 | Train Acc: 74.5959997177124%
Test Loss: 1.029301738834381 | Test Acc: 66.79999828338623%
Epoch: 90 | Epoch Time: 0m 51s
Train Loss: 0.7306629914855957 | Train Acc: 74.73599910736084%
Test Loss: 1.0315238054275513 | Test Acc: 66.86000227928162%
Epoch: 91 | Epoch Time: 0m 51s
Train Loss: 0.7260975885009766 | Train Acc: 74.93600249290466%
Test Loss: 1.0340963934898377 | Test Acc: 66.9700026512146%
Epoch: 92 | Epoch Time: 0m 50s
Train Loss: 0.722652035369873 | Train Acc: 75.01999735832214%
Test Loss: 1.034014607334137 | Test Acc: 66.87999963760376%
Epoch: 93 | Epoch Time: 0m 50s
Train Loss: 0.7184251098632812 | Train Acc: 75.17600059509277%
Test Loss: 1.037646839427948 | Test Acc: 67.00999736785889%
Epoch: 94 | Epoch Time: 0m 52s
Train Loss: 0.7136247451019287 | Train Acc: 75.34199953079224%
Test Loss: 1.0397450441360474 | Test Acc: 67.04000234603882%
Epoch: 95 | Epoch Time: 0m 51s
Train Loss: 0.7083135160064697 | Train Acc: 75.54399967193604%
Test Loss: 1.0411550402641296 | Test Acc: 67.00000166893005%
Epoch: 96 | Epoch Time: 0m 50s
Train Loss: 0.7047101830291748 | Train Acc: 75.71799755096436%
Test Loss: 1.0456570421218871 | Test Acc: 67.1500027179718%
Epoch: 97 | Epoch Time: 0m 49s
Train Loss: 0.7003903826141358 | Train Acc: 75.88000297546387%
Test Loss: 1.0449760773658752 | Test Acc: 66.92000031471252%
Epoch: 98 | Epoch Time: 0m 51s
Train Loss: 0.6962805411529541 | Train Acc: 76.06599926948547%
Test Loss: 1.0479099139213561 | Test Acc: 66.9700026512146%
Epoch: 99 | Epoch Time: 0m 51s
Train Loss: 0.692032470779419 | Train Acc: 76.24599933624268%
